region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
保利东湾 ,H,4,1,S,1,1,4,2,20.0,0.17,2.4035,128.98,310.0
天阳文晖 ,H,3,2,S,0,0,25,3,20.0,0.92,4.4944000000000015,89.0,400.0
中兴和园 ,H,3,2,S N,3,1,1,9,20.0,0.17,2.9568000000000003,132.58,392.0
新城国际花园彩园 ,H,3,2,S N,1,1,1,0,20.0,0.035,6.1953000000000005,161.09,998.0
理想康城国际 ,H,3,1,S,0,0,47,23,20.0,1.99,2.377,88.35,210.0
水印康庭 ,H,3,1,S,2,1,3,9,20.0,0.24,3.6608,112.0,410.0
复地上城 ,H,4,3,S,1,0,3,4,20.0,0.165,3.2195,147.54,475.0
金隅观澜时代天筑 ,H,4,2,S,1,1,1,1,24.0,0.0417,2.3004,180.41,415.0
美好桂花金座 ,H,3,2,S,1,1,0,2,24.0,0.025,2.0045,134.7,270.0
文溪鼎园 ,H,3,2,S,3,1,2,3,23.0,0.1,5.1765,132.91,688.0
华龙家园 ,H,2,2,S,2,0,4,2,21.0,0.1619,5.3967,73.75,398.0
江南摩卡 ,H,2,2,S,3,1,2,5,19.0,0.1526,3.1194,88.16,275.0
众安白马山庄 ,H,3,2,S,3,1,1,33,18.0,0.5889,2.5876,84.25,218.0
省级机关宿舍 ,H,3,2,S N,0,0,5,7,17.0,0.3294,7.6857000000000015,104.09,800.0
赞成美树 ,H,3,2,S,3,1,6,10,17.0,0.4235,2.8634,87.31,250.0
浪漫和山 ,H,3,2,S,0,1,1,1,16.0,0.0625,2.7088,142.5,386.0
黎明园 ,H,3,1,S,0,0,3,2,15.0,0.18,4.6065000000000005,75.98,350.0
风雅钱塘 ,H,3,2,S N,3,1,2,9,14.0,0.2929,4.8165,153.64,740.0
滨江德信东方星城 ,H,3,2,S,3,1,7,32,14.0,1.0357,3.9385,111.72,440.0
阳光城普升 ,H,3,2,S,3,0,1,5,13.0,0.1692,4.01,88.53,355.0
华艺星座 ,H,3,2,S,3,1,4,5,13.0,0.3308,2.1135,89.9,190.0
赞成香颂一期 ,H,3,2,S,3,1,2,2,13.0,0.1538,2.3984,124.67,299.0
万家花城二期 ,H,3,2,SE N,3,1,2,15,11.0,0.5364,5.3548,89.64,480.0
华元蒙卡岸 ,H,3,2,S,1,1,1,1,11.0,0.0909,3.077,91.0,280.0
绿都四季华庭 ,H,4,2,S,3,0,3,2,11.0,0.2455,3.0374000000000003,138.28,420.0
广宇上东名筑 ,H,3,2,S,1,1,1,3,10.0,0.16,3.0463,83.71,255.0
海月花园 ,H,4,2,S,3,0,1,2,8.0,0.1625,4.4136000000000015,138.21,610.0
星海云庭 ,H,3,2,S N,3,0,1,4,6.0,0.3167,1.7935,108.73,195.0
融创河滨之城 ,H,4,2,S,3,0,8,173,20.0,2.875,5.1473,118.51,610.0
保利江语海 ,H,3,2,S N,1,1,17,8,20.0,0.715,3.7079,89.0,330.0
美都新村 ,H,3,1,S,2,0,6,49,20.0,0.945,4.0798000000000005,85.79,350.0
雅仕苑 ,H,3,1,S,3,0,11,35,20.0,0.91,4.9270000000000005,92.35,455.0
丁桥颐景园 ,H,2,2,S,2,1,0,12,20.0,0.18,3.0902000000000003,77.02,238.0
欣盛东方郡东区 ,H,2,1,S N,2,1,5,25,20.0,0.55,5.6035,89.23,500.0
欣盛东方郡东区 ,H,2,2,S,3,1,9,31,20.0,0.78,5.7829000000000015,89.23,516.0
绿城西子郁金香岸 ,H,3,2,S,1,1,7,31,20.0,0.71,2.4108,159.7,385.0
金色蓝庭 ,H,3,2,S N,3,1,11,101,20.0,1.9,5.5614,86.85,483.0
滨水名庭 ,H,2,1,S N,2,1,4,79,20.0,1.325,2.588,86.94,225.0
江南豪园 ,H,3,2,S,3,1,9,116,20.0,2.055,4.7322000000000015,112.0,530.0
绿城明月江南 ,H,2,1,S N,3,1,14,12,20.0,0.67,5.955100000000002,89.0,530.0
欣盛东方郡西区 ,H,2,1,S,2,1,0,5,20.0,0.075,5.4983,89.12,490.0
东河锦园 ,H,4,2,SW N,2,1,7,21,20.0,0.56,4.9958,164.14,820.0
大关西六苑 ,H,2,1,S,2,0,0,18,20.0,0.27,3.6325,70.2,255.0
邱山小区 ,H,2,1,S,2,0,0,19,20.0,0.285,1.9589,71.47,140.0
世茂江滨花园碧景湾 ,H,2,2,S N,3,1,8,92,20.0,1.66,2.8381000000000003,88.09,250.0
西溪路536号 ,H,2,1,S,2,0,0,12,20.0,0.18,4.2712,55.02,235.0
圣奥领寓 ,H,3,2,S N,3,1,17,34,20.0,1.105,3.1313,89.42,280.0
亲亲家园三期 ,H,1,1,W,2,0,9,33,20.0,0.81,3.2387,47.86,155.0
金色蓝庭 ,H,4,2,SW,3,1,16,26,30.0,0.6333,5.8533,143.51,840.0
阳光城上府 ,H,3,2,S,1,1,18,9,28.0,0.5464,3.8203,89.0,340.0
光明尚海湾 ,H,3,2,S N,0,0,17,1,26.0,0.4692,2.801,87.47,245.0
佳兆业君汇上品 ,H,3,2,S,2,1,18,28,25.0,0.84,2.4901,88.35,220.0
金地艺境 ,H,3,2,S,3,1,17,7,16.0,0.875,2.5239000000000003,87.17,220.0
崇文公寓 ,H,3,1,S N,2,1,2,13,20.0,0.265,7.6562,121.21,928.0
三塘桃园 ,H,4,2,S,2,0,1,21,20.0,0.35,3.8058,119.82,456.0
颐景园 ,H,3,2,S,3,0,0,26,20.0,0.39,4.7581000000000016,124.0,590.0
泰地北上新城 ,H,3,1,S,3,1,2,23,20.0,0.415,1.879,79.83,150.0
名城公馆 ,H,3,2,S,1,1,1,16,20.0,0.275,5.5731,133.68,745.0
阳光郡 ,H,3,2,S,1,1,1,45,20.0,0.71,3.2963,135.0,445.0
东新园孚信苑 ,H,4,2,S,2,1,1,8,20.0,0.155,2.9185000000000003,167.9,490.0
良渚文化村白鹭郡南 ,H,3,1,S N,1,0,12,132,20.0,2.4,2.6697,89.9,240.0
广宇上东臻品 ,H,3,2,S,2,1,2,16,20.0,0.31,3.0959000000000003,118.87,368.0
融创金成西溪海 ,H,3,2,S,3,1,11,33,20.0,0.88,2.1269,131.65,280.0
三江花园(萧山) ,H,3,2,S,3,1,6,14,20.0,0.42,2.3048,143.18,330.0
盛世嘉园 ,H,4,2,S,1,0,4,61,20.0,1.055,2.0709,149.7,310.0
稻香园南区 ,H,3,1,W,2,1,3,71,20.0,1.17,3.4202000000000004,99.41,340.0
新河坝 ,H,4,2,S,2,0,5,18,20.0,0.445,4.495,113.46,510.0
盛世嘉园 ,H,3,2,S N,3,0,1,31,20.0,0.5,2.8855,121.3,350.0
湖畔宽邸中央郡 ,H,4,2,S,1,0,6,48,20.0,0.93,2.0309,206.81,420.0
新金都城市花园 ,H,4,2,S N,3,1,7,22,20.0,0.575,5.0715,140.0,710.0
锦昌文华苑 ,H,4,2,S,1,1,2,22,20.0,0.4,4.6139,205.9,950.0
风景大院 ,H,3,2,S,2,1,4,21,20.0,0.455,4.7957,128.24,615.0
高教新村 ,H,3,2,S,2,0,1,11,20.0,0.2,5.5377,93.0,515.0
水岸雅苑 ,H,3,2,S,2,0,6,10,20.0,0.36,3.5923000000000003,89.08,320.0
兰韵天城 ,H,3,2,S,2,1,2,12,20.0,0.25,3.3706,142.41,480.0
德信金泊林公寓 ,H,3,2,S NW,3,1,3,19,20.0,0.39,3.3600000000000003,119.05,400.0
广厦天都城天湖苑 ,H,6,2,S N,1,0,1,38,20.0,0.605,1.5028,239.56,360.0
明珠公寓 ,H,3,2,S,2,0,2,9,20.0,0.205,4.6241,108.13,500.0
新中宇维萨 ,H,2,1,S,2,1,4,12,20.0,0.32,4.4939,89.01,400.0
金隅观澜时代瀚庭 ,H,4,2,S N,1,1,3,13,20.0,0.3,2.2954000000000003,139.41,320.0
世茂江滨花园碧景湾 ,H,4,2,S N,1,1,5,22,20.0,0.505,2.4689,157.97,390.0
德信中外公寓 ,H,3,2,S,3,1,4,24,20.0,0.5,4.1058,89.63,368.0
大浒西苑 ,H,3,1,S,2,1,6,26,20.0,0.6,4.1082,83.98,345.0
融创瑷骊山 ,H,4,2,S,2,1,3,12,20.0,0.285,3.3334,180.0,600.0
大华海派风景 ,H,3,1,S,1,1,3,3,20.0,0.15,3.2623,85.83,280.0
百合公寓 ,H,3,2,S,2,1,3,19,20.0,0.39,3.1509,136.47,430.0
四季风景苑 ,H,1,1,W,2,1,10,55,20.0,1.175,2.1146000000000003,56.75,120.0
保利东湾 ,H,3,2,S,3,1,10,17,20.0,0.605,2.5225,118.93,300.0
湘湖人家 ,H,3,2,S,2,1,7,11,20.0,0.41,2.4234,121.73,295.0
盛世嘉园 ,H,1,1,S,3,1,11,43,20.0,1.03,2.7331000000000003,40.98,112.0
理想康城国际 ,H,3,1,S,2,1,3,5,20.0,0.18,2.8258,120.32,340.0
东冠逸景花苑 ,H,2,1,S,3,0,6,35,20.0,0.735,2.4502,89.79,220.0
东冠逸景花苑 ,H,2,2,S,3,0,2,25,20.0,0.445,2.7775000000000003,84.61,235.0
假山新村 ,H,2,1,S N,3,0,2,38,20.0,0.64,4.0311,64.5,260.0
天阳上河 ,H,3,2,S,2,1,8,9,20.0,0.415,5.1347000000000005,87.64,450.0
水澄花园南苑 ,H,4,2,S N,0,1,9,12,20.0,0.495,4.6369,128.32,595.0
和谐嘉园东苑 ,H,3,2,S N,2,1,4,82,20.0,1.37,4.7815,117.12,560.0
爵士风情花园 ,H,3,2,S,3,0,6,16,20.0,0.45,2.3145,112.34,260.0
文苑风情 ,H,4,2,S N,3,1,4,22,20.0,0.47,2.6352,148.0,390.0
望江新园三园 ,H,2,1,S,0,1,0,5,20.0,0.075,4.569,58.0,265.0
泰和苑 ,H,2,1,S N,2,0,3,6,20.0,0.195,4.666,47.15,220.0
富丽花园(萧山) ,H,3,2,S,2,0,8,7,20.0,0.385,2.5420000000000003,90.48,230.0
翡翠城二期 ,H,3,2,S N,2,1,3,14,20.0,0.315,3.3943000000000003,123.74,420.0
大塔儿巷 ,H,2,1,S N,2,0,3,10,20.0,0.255,4.3724,54.89,240.0
朗诗未来街区 ,H,3,1,S N,0,1,6,36,20.0,0.75,2.7301,87.91,240.0
锦昌文华苑 ,H,3,1,S SW,3,1,6,33,20.0,0.705,5.0675,110.51,560.0
东城丽景 ,H,2,2,S,1,0,13,55,20.0,1.28,2.2880000000000003,86.54,198.0
西铭苑 ,H,3,2,S,3,1,4,15,20.0,0.365,4.1695,118.72,495.0
翠苑四区 ,H,3,1,S,2,0,6,44,20.0,0.87,3.9961,70.07,280.0
枫华府第 ,H,1,0,S,2,1,13,23,20.0,0.8,4.4514000000000005,48.3,215.0
翠苑东二区 ,H,3,1,S N,2,0,4,0,20.0,0.14,4.2588,75.14,320.0
宋都东郡国际 ,H,3,2,S,1,1,4,11,20.0,0.305,2.7354000000000003,87.74,240.0
莲花新村西区 ,H,3,1,S,2,0,13,8,20.0,0.575,4.3417,70.25,305.0
宋都阳光国际 ,H,3,1,S,2,1,8,27,20.0,0.685,3.0566,86.7,265.0
华盛达阅城 ,H,4,2,S NW,2,1,6,10,20.0,0.36,3.9569,139.0,550.0
亿丰蔚蓝郡 ,H,4,2,S,2,1,1,11,20.0,0.2,2.9251,131.62,385.0
铂金名筑 ,H,3,1,S,0,1,3,44,20.0,0.765,4.1098,86.38,355.0
世纪嘉园晴彩巴厘 ,H,1,1,NE,2,1,13,38,20.0,1.025,2.2704,38.76,
彩虹城 ,H,2,2,S N,3,1,4,19,20.0,0.425,4.6305000000000005,116.62,540.0
世茂江滨花园瑞景湾 ,H,4,2,S,1,1,7,10,20.0,0.395,2.6075,134.23,350.0
临平桂花城北区 ,H,3,1,S N,1,1,5,5,20.0,0.25,2.3547,127.41,300.0
华瑞晴庐 ,H,3,1,S,1,1,2,4,20.0,0.13,3.7797,87.31,330.0
亲亲家园四期 ,H,3,2,S,1,1,4,7,20.0,0.245,3.5104,113.95,400.0
世纪嘉园晴彩巴厘 ,H,3,2,S,2,1,7,11,20.0,0.41,1.8975,125.43,238.0
欧美金融城 ,H,3,2,S N,1,1,10,10,20.0,0.5,3.6514,109.0,398.0
德信北海公园 ,H,4,2,S SW,3,1,2,13,20.0,0.265,4.2587,126.8,540.0
物华小区 ,H,2,2,S N,2,0,7,15,20.0,0.47,3.7948,83.01,315.0
君悦丽景 ,H,3,2,S,2,1,6,10,20.0,0.36,2.9334,150.0,440.0
通和戈雅公寓 ,H,4,2,S,0,1,0,0,20.0,0.0,3.3588,262.0,880.0
竹海水韵 ,H,3,2,SE,1,1,2,12,20.0,0.25,2.0365,137.0,279.0
阳光郡 ,H,3,2,S W,3,1,6,18,20.0,0.48,3.9326,89.0,350.0
广茵大厦 ,H,1,1,S,0,1,0,9,20.0,0.135,2.375,40.0,
广厦天都城天熙公馆 ,H,4,2,S,1,0,2,8,20.0,0.19,1.875,192.0,360.0
荣安望江南 ,H,3,1,SE N,2,1,8,7,20.0,0.385,6.2360000000000015,89.0,555.0
伊萨卡国际城浩泽园 ,H,3,2,S N,2,1,12,6,20.0,0.51,2.4165,120.01,290.0
云龙公寓 ,H,4,1,S N,0,1,8,19,20.0,0.565,4.195,140.17,588.0
长睦邻里人家东苑 ,H,3,1,S,3,1,7,11,20.0,0.41,2.472,89.0,220.0
紫金文苑 ,H,6,2,S,2,0,0,9,20.0,0.135,3.7549,213.06,800.0
金隅观澜时代天筑 ,H,4,2,S,1,1,3,6,20.0,0.195,2.4312,218.0,530.0
香榭里花园 ,H,3,2,S,2,1,4,8,20.0,0.26,2.6815,128.66,345.0
滨江西溪之星 ,H,3,1,S,3,1,29,123,20.0,2.86,3.9059,89.61,350.0
九龙仓碧玺 ,H,3,2,S,3,1,5,18,20.0,0.445,6.1399,82.25,505.0
东方福邸 ,H,3,2,S,1,1,2,10,20.0,0.22,4.8895,179.98,880.0
西溪华东园 ,H,4,2,S N,0,1,11,10,20.0,0.535,3.213,138.5,445.0
滨江西溪之星 ,H,3,1,S N,0,0,34,44,20.0,1.85,3.9326,89.0,350.0
香樟公寓 ,H,3,2,S N,0,0,5,20,20.0,0.475,4.961,102.4,508.0
保利罗兰香谷 ,H,3,1,S,1,1,5,12,20.0,0.355,2.5843000000000003,89.0,230.0
三里亭苑二区 ,H,3,1,S,3,0,4,9,20.0,0.275,3.5923000000000003,80.73,290.0
滨江曙光之城 ,H,3,2,S N,3,1,6,16,20.0,0.45,4.7922,89.73,430.0
宋都晨光国际 ,H,3,2,S,0,1,27,15,20.0,1.17,3.2131000000000003,88.7,285.0
滨江曙光之城 ,H,3,2,S,3,1,5,3,20.0,0.22,4.7117,89.14,420.0
南岸花城 ,H,4,2,S,3,1,0,0,20.0,0.0,2.3047,159.68,368.0
启真名苑 ,H,3,1,S NW,3,1,9,28,20.0,0.735,6.0922,88.31,538.0
左岸花园 ,H,3,2,S,2,0,8,24,20.0,0.64,3.5958,108.46,390.0
汇宇花园 ,H,5,2,S,1,0,7,1,20.0,0.26,2.4995000000000003,176.04,440.0
凤凰北苑 ,H,3,1,S N,0,0,7,5,20.0,0.32,5.8772,90.18,530.0
天时苑(拱墅) ,H,3,1,S N,0,0,9,10,20.0,0.465,4.2534,86.99,370.0
龙湖武林九里 ,H,4,2,S,1,1,7,6,20.0,0.335,3.5233000000000003,117.79,415.0
绿城紫桂公寓 ,H,3,2,S,1,0,0,2,20.0,0.03,2.6602,131.57,350.0
中海西溪华府 ,H,3,1,S N,0,1,9,1,20.0,0.33,5.1686000000000005,89.0,460.0
绿城蓝庭东区 ,H,4,2,S,0,1,0,0,18.0,0.0,2.2209000000000003,207.13,460.0
滨江江南之星 ,H,3,2,S,0,1,4,3,7.0,0.5286,4.2406000000000015,89.61,380.0
翠苑二区 ,H,2,1,S,3,0,0,9,20.0,0.135,4.3551,53.96,235.0
左岸花园 ,H,2,2,S N,2,0,2,3,20.0,0.115,3.5715000000000003,84.0,300.0
东方君悦 ,H,1,1,NW NE,3,1,1,0,16.0,0.0437,4.4196,101.82,450.0
罗兰春天 ,H,3,2,S,2,1,0,0,20.0,0.0,3.5609,84.25,300.0
紫金公寓 ,H,3,2,S,1,0,0,33,20.0,0.495,5.0102,83.83,420.0
昆仑橡树园 ,H,4,2,S,2,1,0,10,20.0,0.15,4.1323,205.7,850.0
嘉绿西苑 ,H,2,2,S,2,0,0,54,20.0,0.81,5.1928,90.51,470.0
水木清华 ,H,3,2,S N,3,0,0,21,20.0,0.315,2.8261000000000003,139.77,395.0
保俶路 ,H,3,1,E W,3,0,1,45,20.0,0.71,6.4562,85.19,550.0
荆山翠谷 ,H,3,2,S,3,1,0,4,20.0,0.06,2.81,150.0,421.5
采荷人家 ,H,3,2,S N,3,1,0,28,20.0,0.42,4.8835000000000015,135.15,660.0
爵士风情花园 ,H,3,2,S,1,0,0,18,20.0,0.27,2.0575,109.36,225.0
丹枫新村 ,H,3,2,S,3,0,0,52,20.0,0.78,3.4046000000000003,126.3,430.0
绍兴新村 ,H,3,1,S,3,0,0,20,20.0,0.3,3.8565,67.42,260.0
阳光地带西区 ,H,4,2,S N,2,0,0,10,20.0,0.15,4.9181,183.0,900.0
中尚橄榄树花园（北区） ,H,3,2,S,2,0,0,27,20.0,0.405,2.7897000000000003,91.41,255.0
金都夏宫 ,H,3,2,S N,1,1,26,278,20.0,5.08,1.9418,87.55,170.0
九月庭院 ,H,3,2,S N,1,1,0,10,20.0,0.15,3.1037000000000003,130.49,405.0
延定巷2号 ,H,2,1,S,2,0,0,8,20.0,0.12,7.631,58.97,450.0
中融城市花园 ,H,3,2,S N,2,1,0,9,20.0,0.135,4.3939,161.59,710.0
中兴和园 ,H,2,2,S,3,1,0,216,20.0,3.24,3.2735000000000003,84.01,275.0
庭院深深 ,H,3,2,S N,3,1,0,24,20.0,0.36,1.9196,161.5,310.0
大关西三苑 ,H,3,1,S N,2,0,1,8,20.0,0.155,3.6906,75.87,280.0
金地天逸 ,H,5,2,S,3,1,4,18,20.0,0.41,4.711,186.8,880.0
福雷德广场 ,H,2,2,S,2,1,0,2,20.0,0.03,2.2389,134.0,300.0
星雅嘉园逸品苑 ,H,4,2,S N,2,0,0,13,20.0,0.195,1.8652,139.4,260.0
竹海水韵 ,H,3,2,S,3,1,0,25,20.0,0.375,2.2245,129.47,288.0
锦绣江南 ,H,4,2,S,1,1,9,59,20.0,1.2,4.073,184.14,750.0
北城铭苑 ,H,3,2,S,3,0,0,17,20.0,0.255,3.6444,61.74,225.0
翠苑二区北区 ,H,3,2,S,3,0,1,18,20.0,0.305,3.7377,107.02,400.0
金隅观澜时代瀚庭 ,H,4,2,S,3,1,0,18,20.0,0.27,2.6399,139.4,368.0
东海水景城 ,H,3,1,S,2,1,0,19,20.0,0.285,2.4934000000000003,124.33,310.0
爵士风情花园 ,H,2,2,S N,3,0,1,17,20.0,0.29,2.4982,80.06,200.0
春江名苑 ,H,3,2,S,3,1,0,37,20.0,0.555,5.803999999999999,139.56,810.0
临平桂花城南区 ,H,4,2,S,3,0,0,5,20.0,0.075,2.5455,165.0,420.0
北景园水镜苑 ,H,3,2,S,3,1,0,19,20.0,0.285,2.6973000000000003,133.47,360.0
冠宇隽园 ,H,3,2,S,3,1,0,3,20.0,0.045,3.5811,89.36,320.0
师苑新村 ,H,3,2,S N,2,0,0,5,20.0,0.075,6.3610000000000015,97.47,620.0
岸上蓝山 ,H,2,2,S,3,0,0,13,20.0,0.195,3.0899,83.5,258.0
联合格里 ,H,3,1,S,3,1,0,1,20.0,0.015,3.3554000000000004,86.43,290.0
竹林寺 ,H,3,1,S,2,0,0,94,20.0,1.41,2.7979000000000003,70.41,197.0
朝晖四区 ,H,2,1,S,0,0,25,7,20.0,0.98,4.0056,57.42,230.0
百家乐西园 ,H,3,2,S,3,0,0,6,20.0,0.09,4.4357000000000015,85.67,380.0
金隅观澜时代天筑 ,H,3,1,S,3,1,1,22,20.0,0.365,2.9202000000000004,83.9,245.0
翠苑东四区 ,H,3,1,S,2,0,0,23,20.0,0.345,4.1076000000000015,66.95,275.0
后珠美都雅苑 ,H,2,2,S,2,1,0,6,20.0,0.09,2.6255,89.51,235.0
铭雅苑东区 ,H,3,2,S,3,0,0,2,20.0,0.03,3.2583,122.15,398.0
师苑新村 ,H,3,2,S N,2,0,0,4,20.0,0.06,6.5643,76.17,500.0
新江花园 ,H,2,2,S,3,1,0,26,20.0,0.39,3.1401000000000003,78.98,248.0
三塘竹园 ,H,2,1,S N,2,0,10,20,20.0,0.65,3.7082,66.88,248.0
水木清华 ,H,4,2,S,3,0,0,14,20.0,0.21,2.4333,139.73,340.0
云溪香山 ,H,4,2,S,3,1,0,17,20.0,0.255,3.0948,169.64,525.0
锦昌文华苑 ,H,3,2,S,3,1,0,6,20.0,0.09,5.3488000000000016,138.35,740.0
裕兴苑 ,H,3,2,S N,3,0,0,7,20.0,0.105,4.1066,99.84,410.0
凤起苑 ,H,3,2,S,0,1,0,5,20.0,0.075,4.5008,168.86,760.0
伊萨卡国际城浩泽园 ,H,4,2,S,3,1,0,28,20.0,0.42,2.6336,134.8,355.0
江南摩卡 ,H,3,2,S,3,1,0,3,20.0,0.045,3.1684,101.0,320.0
五洋运河人家 ,H,3,2,S N,3,1,0,13,20.0,0.195,4.0895,119.82,490.0
良渚文化村白鹭郡东 ,H,3,2,S,3,0,0,8,20.0,0.12,3.0,115.0,345.0
珠碧苑 ,H,2,1,S,2,0,20,13,20.0,0.895,4.363,48.82,213.0
锦昌年华 ,H,3,2,S,3,0,0,3,20.0,0.045,2.3407,93.99,220.0
府新花园东区 ,H,3,1,S,2,0,0,3,20.0,0.045,4.8603000000000005,82.3,400.0
泊林漫谷 ,H,3,2,S N,3,1,0,7,20.0,0.105,2.1979,135.59,298.0
世茂江滨花园峻景湾 ,H,3,2,S,3,1,0,20,20.0,0.3,2.7866,89.0,248.0
学院路176-178号大院 ,H,2,2,S N,2,0,0,2,20.0,0.03,6.099,88.54,540.0
清泰小区 ,H,3,1,S N,3,0,2,24,20.0,0.43,4.9847,78.24,390.0
银色港湾公寓 ,H,3,2,S N,3,1,0,17,20.0,0.255,3.9777,139.78,556.0
檀香园 ,H,3,2,SW,3,1,0,9,20.0,0.135,5.5283000000000015,126.26,698.0
长睦邻里人家东苑 ,H,3,2,SW,3,1,0,1,20.0,0.015,2.6967000000000003,89.0,240.0
金田花园 ,H,2,2,S,2,0,0,4,20.0,0.06,4.1026,78.0,320.0
科技新村 ,H,3,1,S,2,0,0,12,20.0,0.18,4.6231,84.36,390.0
稻香园南区 ,H,3,1,S,2,0,0,21,20.0,0.315,4.136,78.58,325.0
桃园新村 ,H,3,2,S N,2,0,0,14,20.0,0.21,5.6356,99.37,560.0
泊林印象 ,H,3,2,S,3,1,0,9,20.0,0.135,3.8898,89.98,350.0
紫庭花园 ,H,4,2,S,3,1,0,11,20.0,0.165,5.6317,172.24,970.0
绿洲花园 ,H,3,2,S,3,1,0,11,20.0,0.165,4.7636,142.75,680.0
清江花园 ,H,3,1,S,3,0,0,0,20.0,0.0,4.7717,97.45,465.0
银爵世纪公寓 ,H,3,2,S,3,1,0,13,20.0,0.195,3.7309,133.75,499.0
后珠美邻嘉苑 ,H,3,2,S,3,1,0,31,20.0,0.465,2.5281,89.0,225.0
坤和和家园 ,H,4,2,S N,3,1,1,80,20.0,1.235,3.9736,163.58,650.0
爵士风情花园 ,H,3,2,S N,3,0,0,31,20.0,0.465,2.2225,107.99,240.0
金田花园 ,H,2,2,S,2,0,0,5,20.0,0.075,4.0426,74.21,300.0
郡枫绿园西区 ,H,3,2,S N,3,0,0,3,20.0,0.045,3.1901,83.07,265.0
金色黎明二期 ,H,3,2,S,3,1,0,7,20.0,0.105,4.7929,87.63,420.0
华龙家园 ,H,2,1,S,2,0,0,1,20.0,0.015,5.1765,73.41,380.0
江南摩卡 ,H,2,2,S,3,1,0,3,20.0,0.045,3.1194,88.16,275.0
湖畔花园竹径苑 ,H,3,2,S,3,1,0,8,20.0,0.12,5.1215,128.87,660.0
复兴南苑 ,H,2,1,S,0,0,26,18,20.0,1.18,4.3002,46.51,200.0
紫金公寓 ,H,2,1,S,0,0,21,7,20.0,0.84,4.4411000000000005,59.67,265.0
正中尚品庭院 ,H,3,1,S N,2,1,0,13,20.0,0.195,4.2088,89.1,375.0
华藏寺巷 ,H,2,1,S,3,0,7,2,20.0,0.275,4.2039,57.09,240.0
保亿风景蝶院观园 ,H,2,2,S,3,1,6,12,20.0,0.39,3.6776,86.47,318.0
冠宇隽园 ,H,3,2,S,3,1,0,6,20.0,0.09,3.1525000000000003,88.82,280.0
美政花苑 ,H,1,1,S N,0,0,25,6,20.0,0.965,4.5759,44.8,205.0
嘉绿北苑 ,H,2,2,S N,2,0,17,18,20.0,0.865,4.6906,71.42,335.0
星耀城 ,H,1,1,S,3,1,7,47,20.0,0.95,3.98,43.97,175.0
香榭里花园 ,H,4,1,S,3,1,0,3,20.0,0.045,2.6087,155.25,405.0
德信早城 ,H,3,2,S W,3,1,0,2,20.0,0.03,4.0155,129.5,520.0
金都城市芯宇 ,H,4,2,S N,3,1,1,16,20.0,0.275,7.860600000000002,180.65,1420.0
天城铭园 ,H,2,2,S,2,1,11,113,20.0,2.08,3.7675,70.34,265.0
亲亲家园二期 ,H,4,3,SE N,3,0,0,118,20.0,1.77,2.7684,173.39,480.0
马塍路8号 ,H,3,1,S,3,0,9,40,20.0,0.915,6.8334,60.0,410.0
银泰海威国际 ,H,5,2,S N,0,1,2,39,20.0,0.655,4.5118,265.97,1200.0
紫金公寓 ,H,2,1,S,3,0,21,52,20.0,1.515,4.578,60.07,275.0
亲亲家园三期 ,H,4,2,S N,3,0,3,40,20.0,0.705,2.6168,173.88,455.0
远洋大河宸章 ,H,4,2,S,3,1,3,51,20.0,0.87,6.5719,194.77,1280.0
爵士风情花园 ,H,5,3,S,3,0,2,28,20.0,0.49,1.8712,171.02,320.0
贺田尚城 ,H,4,2,S,2,1,3,19,20.0,0.39,3.3587,184.0,618.0
南岸晶都花园 ,H,3,2,S N,2,1,6,31,20.0,0.675,3.2794000000000003,132.65,435.0
三里家园二区 ,H,2,1,S,3,1,0,3,20.0,0.045,4.4797,93.31,418.0
余家弄 ,H,2,1,S,2,0,0,17,20.0,0.255,2.8678000000000003,59.28,170.0
绿城明月江南 ,H,4,1,S N,3,1,3,10,20.0,0.255,5.9783,184.0,1100.0
曙光路121号 ,H,2,1,S N,2,0,3,5,20.0,0.18,6.934900000000002,50.47,350.0
华元十六街区 ,H,1,1,S,0,1,1,3,20.0,0.08,1.4286,44.1,
西溪八方城 ,H,2,2,E,3,1,4,10,15.0,0.3867,2.585,53.0,137.0
蓝天公寓 ,H,2,2,S N,2,0,0,0,14.0,0.0,3.9157,83.0,325.0
泊林印象 ,H,2,2,S,3,1,0,2,12.0,0.05,4.5704,82.05,375.0
青春坊 ,H,1,0,S,3,0,0,4,4.0,0.3,5.172999999999999,30.93,160.0
中天西城纪 ,H,2,1,SE,3,1,6,7,20.0,0.315,3.9264,40.75,160.0
文溪鼎园 ,H,1,1,N,3,1,3,55,20.0,0.93,3.3742,56.31,190.0
赞成乐山红叶 ,H,3,2,S N,2,1,7,65,20.0,1.22,2.2005,88.62,195.0
佳境天城佳合苑 ,H,2,2,S N,3,1,11,16,20.0,0.625,3.3912,116.48,395.0
金田花园 ,H,3,2,S,2,0,1,6,20.0,0.125,4.1068,113.96,468.0
沈塘新村 ,H,2,1,S,2,0,0,5,29.0,0.0517,7.4655,53.58,400.0
胜利新村 ,H,2,2,S,3,0,0,2,25.0,0.024,5.6475,76.14,430.0
新安天苑 ,H,2,2,S,1,1,1,111,20.0,1.7,4.0384,86.67,350.0
万科逸天广场 ,H,4,2,S,3,1,0,40,20.0,0.6,4.5853,167.93,770.0
